date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-07,6.53,6.88,6.67,6.46,35389.08,0.12,1.83,6.624,6.64,6.864,24017.35,20642.71,25199.88,0.57
2017-12-06,6.53,6.59,6.55,6.4,22496.1,-0.02,-0.3,6.614,6.658,6.903,20062.93,19031.65,24512.9,0.36
2017-12-05,6.6,6.69,6.57,6.4,26155.8,-0.06,-0.91,6.632,6.695,6.947,18740.33,18683.7,25169.47,0.42
2017-12-04,6.71,6.75,6.63,6.62,21314.24,-0.07,-1.04,6.652,6.732,6.987,16442.53,18530.65,24994.57,0.34
2017-12-01,6.62,6.72,6.7,6.61,14731.53,0.08,1.21,6.65,6.782,7.028,15383.83,20671.11,25431.86,0.24
2017-11-30,6.64,6.68,6.62,6.61,15616.97,-0.02,-0.3,6.656,6.819,7.056,17268.07,24348.91,25999.69,0.25
2017-11-29,6.67,6.7,6.64,6.6,15883.1,-0.03,-0.45,6.702,6.874,7.088,18000.37,24407.97,26215.84,0.26
2017-11-28,6.61,6.68,6.67,6.55,14666.8,0.05,0.76,6.758,6.925,7.124,18627.07,24989.07,26424.91,0.24
2017-11-27,6.74,6.74,6.62,6.6,16020.74,-0.11,-1.63,6.812,6.972,7.161,20618.77,25994.94,26399.28,0.26
2017-11-24,6.8,6.85,6.73,6.7,24152.74,-0.12,-1.75,6.914,7.026,7.195,25958.4,29867.75,27028.98,0.39
2017-11-23,6.92,6.97,6.85,6.82,19278.45,-0.07,-1.01,6.982,7.087,7.235,31429.75,29757.05,27042.8,0.31
2017-11-22,6.94,6.96,6.92,6.85,19016.6,-0.02,-0.29,7.046,7.148,7.277,30815.56,29994.16,27350.34,0.31
2017-11-21,7.06,7.07,6.94,6.9,24625.3,-0.19,-2.67,7.092,7.199,7.32,31351.07,31655.23,27685.01,0.4
2017-11-20,6.99,7.15,7.13,6.77,42718.91,0.06,0.85,7.132,7.242,7.356,31371.11,31458.5,27443.61,0.69
2017-11-17,7.17,7.17,7.07,6.8,51509.5,-0.1,-1.4,7.138,7.274,7.382,33777.11,30192.61,26485.39,0.83
2017-11-16,7.14,7.19,7.17,7.11,16207.51,0.02,0.28,7.192,7.292,7.405,28084.34,27650.48,24824.64,0.26
2017-11-15,7.13,7.18,7.15,7.1,21694.11,0.01,0.14,7.25,7.301,7.418,29172.76,28023.71,26448.77,0.35
2017-11-14,7.16,7.23,7.14,7.08,24725.54,-0.02,-0.28,7.306,7.323,7.445,31959.4,27860.76,28001.93,0.4
2017-11-13,7.3,7.33,7.16,7.09,54748.88,-0.18,-2.45,7.352,7.349,7.483,31545.89,26803.62,28550.8,0.88
2017-11-10,7.46,7.46,7.34,7.3,23045.66,-0.12,-1.61,7.41,7.363,7.525,26608.12,24190.21,29547.47,0.37
2017-11-09,7.39,7.49,7.46,7.33,21649.61,0.03,0.4,7.392,7.382,7.573,27216.62,24328.55,33715.34,0.35
2017-11-08,7.36,7.57,7.43,7.35,35627.32,0.06,0.81,7.352,7.406,7.599,26874.67,24706.52,34241.14,0.57
2017-11-07,7.36,7.39,7.37,7.26,22657.99,-0.08,-1.07,7.34,7.44,7.632,23762.12,23714.78,33908.77,0.37
2017-11-06,7.25,7.49,7.45,7.11,30060.01,0.2,2.76,7.346,7.469,7.67,22061.35,23428.71,35110.57,0.48
2017-11-03,7.52,7.58,7.25,7.0,26088.16,-0.01,-0.14,7.316,7.489,7.694,21772.29,22778.16,34907.52,0.42
2017-11-02,7.38,7.4,7.26,7.23,19939.86,-0.11,-1.49,7.372,7.518,7.724,21440.48,21998.8,35136.67,0.32
2017-11-01,7.37,7.42,7.37,7.3,20064.6,-0.03,-0.41,7.46,7.535,7.754,22538.36,24873.83,35881.95,0.32
2017-10-31,7.25,7.43,7.4,7.25,14154.14,0.1,1.37,7.54,7.566,7.784,23667.43,28143.09,36177.44,0.23
2017-10-30,7.52,7.53,7.3,7.25,28614.71,-0.23,-3.05,7.592,7.617,7.811,24796.07,30297.98,36858.05,0.46
2017-10-27,7.71,7.71,7.53,7.52,24429.11,-0.17,-2.21,7.662,7.687,7.843,23784.03,34904.73,38548.13,0.39
2017-10-26,7.73,7.73,7.7,7.62,25429.25,-0.07,-0.9,7.664,7.764,7.874,22557.11,43102.13,40946.62,0.41
2017-10-25,7.66,7.79,7.77,7.62,25709.95,0.11,1.44,7.61,7.792,7.902,27209.29,43775.76,44815.19,0.41
2017-10-24,7.67,7.68,7.66,7.57,19797.32,0.01,0.13,7.592,7.824,7.921,32618.75,44102.76,46392.03,0.32
2017-10-23,7.54,7.74,7.65,7.54,23554.54,0.11,1.46,7.642,7.87,7.945,35799.88,46792.42,49581.99,0.38
2017-10-20,7.41,7.54,7.54,7.4,18294.5,0.11,1.48,7.712,7.899,7.981,46025.42,47036.88,52710.78,0.29
2017-10-19,7.63,7.67,7.43,7.35,48690.14,-0.25,-3.25,7.864,7.929,8.032,63647.15,48274.54,58567.19,0.79
2017-10-18,7.96,8.0,7.68,7.68,52757.26,-0.23,-2.91,7.974,7.973,8.092,60342.24,46890.08,63957.43,0.85
2017-10-17,7.91,7.99,7.91,7.81,35702.98,-0.09,-1.12,8.056,8.002,8.131,55586.76,44211.78,65503.8,0.58
2017-10-16,8.31,8.36,8.0,7.97,74682.2,-0.3,-3.61,8.098,8.004,8.158,57784.96,43418.12,73171.29,1.2
2017-10-13,7.98,8.33,8.3,7.97,106403.17,0.32,4.01,8.086,7.999,8.173,48048.34,42191.53,72352.6,1.72
2017-10-12,8.09,8.12,7.98,7.91,32165.57,-0.11,-1.36,7.994,7.984,8.169,32901.92,38791.11,69845.43,0.52
2017-10-11,8.16,8.16,8.09,8.04,28979.87,-0.03,-0.37,7.972,8.011,8.178,33437.93,45854.63,73555.36,0.47
2017-10-10,7.95,8.15,8.12,7.9,46693.97,0.18,2.27,7.948,8.018,8.187,32836.81,48681.31,76429.83,0.75
2017-10-09,7.95,7.98,7.94,7.88,25999.1,0.1,1.28,7.91,8.02,8.198,29051.29,52371.57,82619.54,0.42
2017-09-29,7.88,7.92,7.84,7.83,30671.1,-0.03,-0.38,7.912,8.062,8.208,36334.73,58384.68,85028.37,0.49
2017-09-28,7.97,8.03,7.87,7.87,34845.6,-0.1,-1.25,7.974,8.135,8.223,44680.3,68859.84,89210.37,0.56
2017-09-27,7.94,8.05,7.97,7.93,25974.26,0.04,0.5,8.05,8.21,8.228,58271.32,81024.78,90100.96,0.42
2017-09-26,8.03,8.03,7.93,7.87,27766.4,-0.02,-0.25,8.088,8.26,8.231,64525.81,86795.81,91379.65,0.45
2017-09-25,8.13,8.13,7.95,7.9,62416.27,-0.2,-2.45,8.13,8.312,8.233,75691.85,102924.46,93618.0,1.01
2017-09-22,8.07,8.19,8.15,7.98,72398.98,-0.1,-1.21,8.212,8.346,8.24,80434.63,102513.67,94560.91,1.17
2017-09-21,8.27,8.55,8.25,8.23,102800.7,0.09,1.1,8.296,8.353,8.231,93039.37,100899.74,94990.59,1.66
2017-09-20,8.14,8.2,8.16,8.08,57246.71,0.02,0.25,8.37,8.345,8.215,103778.24,101256.1,96810.52,0.92
2017-09-19,8.38,8.4,8.14,8.13,83596.58,-0.22,-2.63,8.432,8.356,8.223,109065.81,104178.35,100729.49,1.35
2017-09-18,8.51,8.53,8.36,8.28,86130.16,-0.21,-2.45,8.494,8.376,8.228,130157.07,112867.5,101865.91,1.39
2017-09-15,8.57,8.75,8.57,8.45,135422.7,-0.05,-0.58,8.48,8.353,8.227,124592.71,111672.06,102521.97,2.18
2017-09-14,8.44,8.63,8.62,8.29,156495.05,0.15,1.77,8.41,8.311,8.209,108760.12,109560.91,107134.85,2.52
2017-09-13,8.41,8.58,8.47,8.33,83684.58,0.02,0.24,8.32,8.246,8.2,98733.97,99177.14,117278.43,1.35
2017-09-12,8.31,8.65,8.45,8.26,189052.84,0.16,1.93,8.28,8.201,8.215,99290.89,95963.49,133314.73,3.05
2017-09-11,8.27,8.29,8.29,8.16,58308.36,0.07,0.85,8.258,8.153,8.228,95577.94,84311.53,146084.96,0.94
2017-09-08,8.12,8.25,8.22,8.1,56259.76,0.05,0.61,8.226,8.133,8.245,98751.4,86608.16,162990.52,0.91
2017-09-07,8.31,8.44,8.17,8.13,106364.29,-0.1,-1.21,8.212,8.109,8.229,110361.7,89081.44,169520.31,1.71
2017-09-06,8.25,8.28,8.27,8.1,86469.2,-0.07,-0.84,8.172,8.085,8.24,99620.31,92364.93,188262.31,1.39
2017-09-05,8.24,8.62,8.34,8.24,170488.09,0.21,2.58,8.122,8.089,8.253,92636.09,97280.63,189520.33,2.75
2017-09-04,8.18,8.19,8.13,8.07,74175.68,-0.02,-0.24,8.048,8.079,8.265,73045.13,90864.32,190557.08,1.2
2017-09-01,7.93,8.16,8.15,7.81,114311.24,0.18,2.26,8.04,8.101,8.291,74464.92,93371.89,192764.48,1.84
2017-08-31,8.02,8.08,7.97,7.96,52657.33,-0.05,-0.62,8.006,8.106,8.318,67801.17,104708.79,201347.93,0.85
2017-08-30,7.97,8.03,8.02,7.91,51548.1,0.05,0.63,7.998,8.153,8.355,85109.55,135379.72,222352.84,0.83
2017-08-29,8.07,8.09,7.97,7.95,72533.3,-0.12,-1.48,8.056,8.229,8.35,101925.17,170665.97,229740.92,1.17
2017-08-28,8.0,8.18,8.09,7.97,81274.62,0.11,1.38,8.11,8.302,8.353,108683.51,207858.38,238412.13,1.31
2017-08-25,8.06,8.06,7.98,7.9,80992.5,0.05,0.63,8.162,8.357,8.313,112278.85,239372.87,236414.79,1.31
2017-08-24,8.25,8.32,7.93,7.9,139199.22,-0.38,-4.57,8.206,8.349,8.282,141616.42,249959.19,236528.08,2.24
2017-08-23,8.2,8.42,8.31,8.08,135626.2,0.07,0.85,8.308,8.395,8.244,185649.88,284159.68,231777.25,2.19
2017-08-22,8.2,8.48,8.24,8.2,106325.01,-0.11,-1.32,8.402,8.417,8.182,239406.76,281760.04,226115.68,1.71
2017-08-21,8.21,8.35,8.35,8.14,99251.34,0.15,1.83,8.494,8.45,8.124,307033.25,290249.84,222106.09,1.6
2017-08-18,8.43,8.55,8.2,8.08,227680.31,-0.24,-2.84,8.552,8.481,8.06,366466.89,292157.07,217977.98,3.67
2017-08-17,8.7,8.88,8.44,8.38,359366.56,-0.34,-3.87,8.492,8.53,8.004,358301.96,297987.06,207377.23,5.79
2017-08-16,8.72,8.9,8.78,8.46,404410.59,0.08,0.92,8.482,8.557,7.936,382669.48,309325.95,190437.73,6.52
2017-08-15,8.55,8.9,8.7,8.36,444457.44,0.06,0.69,8.432,8.471,7.852,324113.31,288815.88,171220.6,7.17
2017-08-14,7.95,8.69,8.64,7.86,396419.53,0.74,9.37,8.406,8.403,7.771,273466.42,268965.87,150115.84,6.39
2017-08-11,8.07,8.18,7.9,7.8,186855.69,-0.49,-5.84,8.41,8.268,7.694,217847.25,233456.72,132919.07,3.01
2017-08-10,8.53,8.81,8.39,8.33,481204.16,-0.14,-1.64,8.568,8.215,7.667,237672.17,223096.98,124176.34,7.76
2017-08-09,8.54,8.61,8.53,8.38,111629.74,-0.04,-0.47,8.632,8.092,7.617,235982.43,179394.82,100982.6,1.8
2017-08-08,8.53,8.85,8.57,8.53,191223.0,-0.09,-1.04,8.51,7.946,7.558,253518.45,170471.33,96415.77,3.08
2017-08-07,8.61,8.67,8.66,8.53,118323.65,-0.03,-0.34,8.4,7.797,7.499,264465.32,153962.34,88441.28,1.91
2017-08-04,8.64,8.88,8.69,8.6,285980.28,-0.02,-0.23,8.126,7.638,7.44,249066.18,143798.9,83787.7,4.61
2017-08-03,8.0,8.71,8.71,7.91,472755.47,0.79,9.97,7.862,7.477,7.384,208521.79,116767.39,71293.19,7.62
2017-08-02,7.91,8.07,7.92,7.76,199309.84,-0.1,-1.25,7.552,7.314,7.367,122807.22,71549.51,48956.49,3.21
2017-08-01,7.28,8.02,8.02,7.28,245957.36,0.73,10.01,7.382,7.232,7.388,87424.21,53625.32,40057.9,3.97
2017-07-31,7.34,7.35,7.29,7.2,41327.97,-0.08,-1.08,7.194,7.139,7.403,43459.36,31265.81,28727.69,0.67
2017-07-28,7.36,7.48,7.37,7.25,83258.29,0.21,2.93,7.15,7.119,7.452,38531.62,32381.42,27648.97,1.34
2017-07-27,7.07,7.17,7.16,7.03,44182.62,0.09,1.27,7.092,7.119,7.494,25013.0,25255.71,25470.6,0.71
2017-07-26,7.07,7.1,7.07,7.0,22394.79,-0.01,-0.14,7.076,7.141,7.554,20291.8,22570.37,24800.43,0.36
2017-07-25,7.07,7.13,7.08,7.02,26133.11,0.01,0.14,7.082,7.169,7.621,19826.44,22360.2,26229.79,0.42
2017-07-24,7.08,7.11,7.07,7.03,16689.28,-0.01,-0.14,7.084,7.201,7.682,19072.26,22920.22,26207.12,0.27
2017-07-21,7.09,7.1,7.08,7.02,15665.19,0.0,0.0,7.088,7.241,7.743,26231.22,23776.49,26784.92,0.25
2017-07-20,7.1,7.14,7.08,7.06,20576.64,-0.02,-0.28,7.146,7.291,7.801,25498.42,25818.99,27940.78,0.33
2017-07-19,7.11,7.11,7.1,6.95,20067.96,0.01,0.14,7.206,7.42,7.855,24848.94,26363.48,29449.74,0.32
2017-07-18,7.0,7.1,7.09,6.86,22362.23,0.0,0.0,7.256,7.544,7.926,24893.97,26490.48,30371.83,0.36
2017-07-17,7.37,7.37,7.09,6.8,52484.06,-0.28,-3.8,7.318,7.666,8.003,26768.18,26189.56,30973.85,0.85
2017-07-14,7.42,7.42,7.37,7.32,12001.2,-0.01,-0.14,7.394,7.784,8.081,21321.77,22916.53,30243.38,0.19
2017-07-13,7.35,7.4,7.38,7.31,17329.25,0.03,0.41,7.436,7.869,8.148,26139.55,25685.49,32225.26,0.28
2017-07-12,7.34,7.41,7.35,7.25,20293.12,-0.05,-0.68,7.634,7.966,8.213,27878.01,27030.48,33926.17,0.33
2017-07-11,7.49,7.49,7.4,7.3,31733.29,-0.07,-0.94,7.832,8.073,8.274,28087.0,30099.38,35315.06,0.51
2017-07-10,7.59,7.59,7.47,7.45,25251.97,-0.11,-1.45,8.014,8.162,8.341,25610.94,29494.03,36135.98,0.41
2017-07-07,7.51,7.7,7.58,7.43,36090.13,0.06,0.8,8.174,8.244,8.402,24511.29,29793.36,37571.32,0.58
2017-07-06,8.35,8.4,8.37,8.27,26021.55,0.03,0.36,8.302,8.31,8.457,25231.42,30062.58,39913.45,0.46
2017-07-05,8.33,8.35,8.34,8.25,21338.05,0.03,0.36,8.298,8.289,8.482,26182.96,32536.0,43706.74,0.38
2017-07-04,8.28,8.35,8.31,8.28,19353.0,0.04,0.48,8.314,8.307,8.518,32111.77,34253.18,48644.01,0.34
2017-07-03,8.19,8.28,8.27,8.16,19753.72,0.05,0.61,8.31,8.339,8.551,33377.11,35758.14,54324.78,0.35
2017-06-30,8.37,8.38,8.22,8.18,39690.8,-0.13,-1.56,8.314,8.377,8.594,35075.43,37570.24,64559.58,0.7
2017-06-29,8.36,8.4,8.35,8.28,30779.22,-0.07,-0.83,8.318,8.427,8.626,34893.74,38765.03,67985.23,0.55
2017-06-28,8.27,8.5,8.42,8.16,50982.1,0.13,1.57,8.28,8.46,8.611,38889.04,40821.85,67474.77,0.9
2017-06-27,8.29,8.33,8.29,8.22,25679.73,0.0,0.0,8.3,8.475,8.594,36394.59,40530.74,65687.29,0.46
2017-06-26,8.2,8.29,8.29,8.15,28245.28,0.05,0.61,8.368,8.52,8.585,38139.16,42777.94,65189.71,0.5
2017-06-23,8.16,8.26,8.24,8.03,38782.38,0.08,0.98,8.44,8.56,8.581,40065.04,45349.29,64713.64,0.69
2017-06-22,8.52,8.57,8.16,8.16,50755.73,-0.36,-4.22,8.536,8.603,8.58,42636.31,49764.32,63644.39,0.9
2017-06-21,8.66,8.67,8.52,8.49,38509.83,-0.11,-1.27,8.64,8.675,8.583,42754.66,54877.48,62891.04,0.68
2017-06-20,8.63,8.68,8.63,8.57,34402.57,-0.02,-0.23,8.65,8.728,8.573,44666.89,63034.83,62653.55,0.61
2017-06-19,8.72,8.72,8.65,8.61,37874.71,-0.07,-0.8,8.672,8.763,8.566,47416.72,72891.42,63526.15,0.67
2017-06-16,8.65,8.75,8.72,8.58,51638.71,0.04,0.46,8.68,8.811,8.542,50633.54,91548.92,62521.63,0.92
2017-06-15,8.65,8.7,8.68,8.5,51347.46,0.11,1.28,8.67,8.825,8.521,56892.34,97205.44,61209.89,0.91
2017-06-14,8.74,8.79,8.57,8.55,48071.0,-0.17,-1.95,8.71,8.762,8.504,67000.29,94127.7,59923.94,0.85
2017-06-13,8.59,8.75,8.74,8.53,48151.73,0.05,0.57,8.806,8.713,8.484,81402.78,90843.85,58330.99,0.85
2017-06-12,8.65,8.85,8.69,8.62,53958.8,0.02,0.23,8.854,8.649,8.456,98366.11,87601.48,56626.82,0.96
2017-06-09,8.81,8.81,8.67,8.59,82932.69,-0.21,-2.37,8.942,8.602,8.436,132464.3,84077.99,55564.77,1.47
2017-06-08,9.0,9.07,8.88,8.85,101887.25,-0.17,-1.88,8.98,8.557,8.421,137518.55,77524.46,52781.13,1.81
2017-06-07,8.99,9.12,9.05,8.81,120083.41,0.07,0.78,8.814,8.491,8.403,121255.1,70904.6,48935.87,2.13
2017-06-06,9.3,9.3,8.98,8.85,132968.41,-0.15,-1.64,8.62,8.417,8.371,100284.92,62272.26,44375.09,2.36
2017-06-05,9.1,9.47,9.13,9.01,224449.72,0.27,3.05,8.444,8.369,8.348,76836.84,54160.89,40115.21,3.98
2017-06-02,8.05,8.86,8.86,7.84,108203.95,0.81,10.06,8.262,8.273,8.31,35691.69,33494.33,30163.41,1.92
2017-06-01,8.08,8.1,8.05,7.83,20570.01,-0.03,-0.37,8.134,8.217,8.284,17530.38,25214.34,25848.01,0.36
2017-05-31,8.21,8.24,8.08,8.05,15232.51,-0.02,-0.25,8.168,8.245,8.299,20554.1,25720.19,26250.89,0.27
2017-05-26,8.19,8.27,8.1,8.1,15728.0,-0.12,-1.46,8.214,8.255,8.309,24259.61,25818.14,26651.14,0.28
2017-05-25,8.21,8.28,8.22,8.09,18723.97,0.0,0.0,8.294,8.263,8.316,31484.94,25652.17,28779.94,0.33
2017-05-24,8.11,8.26,8.22,8.0,17397.4,0.0,0.0,8.284,8.27,8.318,31296.98,27051.56,29006.23,0.31
2017-05-23,8.28,8.28,8.22,7.92,35688.6,-0.09,-1.08,8.3,8.285,8.32,32898.31,28037.79,29895.01,0.63
2017-05-22,8.42,8.63,8.31,8.27,33760.07,-0.19,-2.23,8.322,8.314,8.324,30886.28,26967.15,30779.18,0.6
2017-05-19,8.14,8.69,8.5,8.11,51854.67,0.33,4.04,8.296,8.325,8.349,27376.67,26477.91,30690.17,0.92
2017-05-18,8.16,8.31,8.17,8.1,17784.15,-0.13,-1.57,8.232,8.326,8.364,19819.39,26069.53,30254.43,0.32
2017-05-17,8.33,8.39,8.3,8.26,25404.05,-0.03,-0.36,8.256,8.346,8.392,22806.14,26832.48,32756.03,0.45
2017-05-16,8.16,8.34,8.33,7.98,25628.46,0.15,1.83,8.27,8.351,8.43,23177.27,26481.68,33215.91,0.45
2017-05-15,8.28,8.29,8.18,8.08,16212.0,0.0,0.0,8.306,8.352,8.475,23048.02,26781.6,33947.75,0.29
2017-05-12,8.2,8.28,8.18,8.08,14068.29,-0.11,-1.33,8.354,8.363,8.53,25579.15,27484.15,35598.01,0.25
2017-05-11,8.3,8.35,8.29,7.8,32717.89,-0.08,-0.96,8.42,8.368,8.599,32319.67,31907.72,37771.37,0.58
2017-05-10,8.51,8.64,8.37,8.33,27259.7,-0.14,-1.65,8.436,8.366,8.664,30858.83,30960.89,40105.35,0.48
2017-05-09,8.32,8.55,8.51,8.29,24982.21,0.09,1.07,8.432,8.355,8.716,29786.09,31752.24,43259.59,0.44
2017-05-08,8.55,8.57,8.42,8.34,28867.68,-0.09,-1.06,8.398,8.334,8.766,30515.18,34591.22,46343.22,0.51
2017-05-05,8.33,8.58,8.51,8.3,47770.87,0.14,1.67,8.372,8.373,8.838,29389.14,34902.44,48858.99,0.85
2017-05-04,8.35,8.4,8.37,8.22,25413.69,0.02,0.24,8.316,8.402,8.908,31495.77,34439.33,48562.52,0.45
2017-05-03,8.31,8.4,8.35,8.27,21896.0,0.01,0.12,8.296,8.438,8.984,31062.96,38679.59,50281.21,0.39
2017-05-02,8.33,8.43,8.34,8.28,28627.67,0.05,0.6,8.278,8.508,9.058,33718.38,39950.13,51273.95,0.51
2017-04-28,8.18,8.31,8.29,8.18,23237.47,0.06,0.73,8.27,8.598,9.131,38667.26,41113.91,55233.65,0.41
2017-04-27,8.29,8.3,8.23,7.88,58304.0,-0.04,-0.48,8.374,8.697,9.232,40415.73,43711.88,57919.67,1.03
2017-04-26,8.31,8.39,8.27,8.23,23249.65,0.01,0.12,8.488,8.83,9.345,37382.9,43635.03,61709.79,0.41
2017-04-25,8.31,8.46,8.26,8.17,35173.12,-0.04,-0.48,8.58,8.962,9.445,46296.21,49249.81,64291.92,0.62
2017-04-24,8.79,8.79,8.3,8.06,53372.04,-0.51,-5.79,8.738,9.076,9.547,46181.88,54766.94,66054.3,0.95
2017-04-21,8.8,8.93,8.81,8.74,31979.86,0.01,0.11,8.926,9.198,9.646,43560.56,58095.23,68103.69,0.57
2017-04-20,8.74,8.84,8.8,8.51,43139.83,0.07,0.8,9.02,9.302,9.72,47008.03,62815.54,71768.45,0.77
2017-04-19,9.0,9.02,8.73,8.51,67816.21,-0.32,-3.54,9.172,9.413,9.791,49887.16,62685.7,73623.18,1.2
2017-04-18,9.31,9.32,9.05,9.03,34601.47,-0.19,-2.06,9.344,9.529,9.864,52203.4,61882.83,76293.58,0.61
2017-04-17,9.22,9.32,9.24,9.19,40265.43,-0.04,-0.43,9.414,9.607,9.906,63351.99,62597.76,77201.18,0.71
